id,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,label
7124,-3.123,V,-2.396,,,1.51,,0.19,-1.695,-0.725,-0.013000000268220901,-3.171,1.912,0.737,0.257,L
7125,-3.996,O,,,-5.273,,,-3.64,-0.144,-1.229,-1.0729999542236328,,2.03,0.566,2.108,L
7126,21.076,,-2.54,,,-0.338,0.021,0.039,-0.605,0.288,-0.7409999966621399,0.014,-0.686,0.045,,K
7127,-3.573,S,20.165,-1.026,-0.388,,-0.535,-0.789,1.203,0.0,0.002,-0.405,-0.252,0.224,0.079,A
7128,,S,19.752,-0.862,-0.399,,0.277,-0.4,,1.0,1.003,-0.59,,,,A
7129,-10.639,,-15.277,,-0.345,0.078,-0.337,-1.418,2.719,4.0,1.055,0.712,,-0.993,-1.244,B
7130,13.851,Q,-6.083,2.649,6.218,,3.953,0.89,3.0,0.0,-0.781000018119812,-0.183,,-1.179,,C
7131,-1.37,K,-0.525,-0.591,,0.611,-1.929,-1.848,0.155,1.0,1.062,0.74,0.078,,0.998,E
7132,-3.46,L,-0.809,,,0.034,,-0.294,,1.0,-1.6009999513626099,0.266,-0.493,-0.001,-0.042,E
7133,-0.752,L,,-1.751,,,-2.245,-0.895,-0.411,0.0,0.039,0.466,-0.105,-1.492,0.775,E
7134,-12.576,,-13.039,-1.939,1.078,,2.334,-1.599,-0.644,0.0,0.013,-1.41,0.2,0.064,1.46,F
7135,0.74,L,-0.045,-1.345,,0.995,,-0.035,-1.529,4.0,0.45100000500679016,-0.171,-1.305,0.223,-1.569,E
7136,15.202,S,-1.413,0.244,1.937,5.261,-1.673,-0.02,1.0,0.0,0.016,,3.151,0.263,-0.855,D
7137,-9.559,Q,-10.406,3.026,,,0.549,,5.0,4.0,1.062000036239624,5.208,-0.738,,-1.294,F
7138,-3.253,S,,-1.179,-0.675,0.873,,-0.776,6.0,0.0,0.07599999755620956,-0.506,,,-0.107,A
7139,-13.441,P,-12.755,-0.899,-0.061,-0.212,-1.807,0.432,2.0,4.0,1.0,0.26,1.047,-0.385,-0.377,B
7140,,K,-0.332,-1.098,2.942,1.444,-2.695,-0.162,-0.972,4.0,1.054,-0.063,,0.703,,E
7141,-12.833,O,-12.074,-1.552,,0.109,-0.029,-0.815,,0.0,0.009,-0.172,0.803,0.716,-0.23,B
7142,-5.855,J,,-1.005,,-2.135,,1.321,0.432,0.509,1.2330000400543213,0.053,-1.044,0.942,-0.161,J
7143,-2.829,K,-1.695,-1.807,,,-0.08,1.089,0.601,4.0,1.068,,-0.816,-0.34,0.973,E
7144,-4.716,R,19.426,-0.93,-0.293,0.217,,0.095,0.14,1.0,1.044,-0.102,-0.116,-0.265,-0.373,A
7145,7.192,V,-2.387,-1.199,,8.912,,0.803,,0.0,2.763000011444092,,,1.71,0.48,D
7146,-9.573,P,,-2.962,-0.425,4.88,3.505,0.876,-1.57,1.0,1.011,-0.312,-1.664,-0.373,0.069,F
7147,-2.285,K,-0.391,-0.45,-0.208,0.381,-0.624,1.172,-1.18,0.0,0.025,-0.395,-1.401,-0.317,,E
7148,1.285,,0.354,,,1.749,,,-1.876,4.0,1.014,0.522,-1.325,-0.581,,E
7149,-5.301,,-1.765,-1.698,,,2.34,1.07,,0.621,,-0.199,-0.888,0.349,,J
7150,-11.746,,-12.512,-1.946,,1.657,1.076,0.04,-1.492,-1.133,,-1.393,-0.823,1.001,-0.823,K
7151,21.337,U,,-1.208,-1.057,-1.387,-0.086,-0.754,-0.034,-1.02,0.35100001096725464,0.147,0.768,0.291,,G
7152,-9.663,N,-9.14,-1.397,0.614,1.719,3.162,-1.486,7.0,1.0,1.0,-0.652,-0.157,-0.302,-0.166,B
7153,20.924,T,-0.613,-0.69,-0.621,-1.024,0.973,-0.624,-0.712,0.131,-0.7889999747276306,-0.346,0.289,-0.112,-0.847,K
7154,2.971,V,-7.55,6.772,5.67,-1.939,-1.773,0.753,,1.0,1.009,,-0.585,-2.171,,C
7155,,J,0.851,-0.546,-0.777,-0.102,0.31,0.525,-1.463,1.261,1.7829999923706055,,,-0.935,-0.388,J
7156,5.46,I,-0.05,-0.227,2.733,6.012,-3.587,-0.06,2.0,4.0,1.05,-0.152,1.826,1.5,-0.114,D
7157,-13.189,N,-9.845,-0.331,0.65,,0.47,-0.707,-0.403,4.0,1.044,-2.436,-1.298,-0.903,,C
7158,-3.065,S,20.168,-1.14,-0.516,0.758,-0.6,-0.562,0.956,3.0,4.025,-0.207,-0.275,-0.003,0.232,A
7159,,J,-2.393,-0.56,-0.529,2.34,-0.5,-0.448,-0.683,0.0,0.038,0.441,-0.267,-1.665,1.134,D
7160,,X,6.023,8.344,-3.817,-0.262,-0.541,-0.785,-3.352,1.015,-0.460999995470047,-4.803,0.507,0.762,-0.397,L
7161,-11.714,,-12.83,-2.548,-0.014,4.371,3.323,0.316,-2.04,0.0,0.051,-0.654,-1.033,-0.616,0.122,D
7162,,K,-0.082,-1.626,-0.372,0.159,0.275,,2.0,1.0,-1.940000057220459,0.771,,-0.262,1.279,E
7163,,,,-0.977,-0.778,,0.122,0.347,-1.126,,,-0.385,-0.783,0.413,-0.705,K
7164,-11.057,P,-15.56,-1.169,-1.033,1.088,-1.645,0.176,1.131,0.0,0.055,0.511,-1.401,0.707,0.041,F
7165,-8.064,S,-5.721,3.831,-1.289,-3.737,1.127,-1.012,-0.451,0.953,4.300000190734863,,0.873,-2.667,0.809,J
7166,-12.09,,-13.666,-0.277,,,-1.448,,1.959,0.339,1.3029999732971191,-0.681,-1.932,-0.917,-0.422,L
7167,,M,-8.416,1.355,5.957,-1.524,0.004,2.107,-1.907,2.0,4.032,-0.651,-2.681,-0.628,4.384,C
7168,19.781,U,,0.289,-1.051,-0.203,1.232,,-0.371,1.6,-0.5189999938011169,-0.612,-1.517,-0.155,,J
7169,21.416,U,-3.487,-1.169,-0.703,-1.274,-0.419,-0.195,-0.031,-0.796,0.1509999930858612,-0.38,0.426,0.021,0.086,G
7170,-1.539,S,,5.244,-2.84,,-1.553,-1.223,,-2.297,1.1469999551773071,-3.333,0.298,0.282,,L
7171,-14.076,,-7.905,-0.749,,-1.699,-2.926,4.83,1.619,1.0,1.055,-0.713,1.783,-1.718,-0.724,B
7172,-3.488,S,15.822,0.325,5.124,-1.647,0.029,1.669,-1.894,0.0,0.024,3.885,,,-0.34,A
7173,,,-12.207,,0.23,0.073,-1.251,-0.183,,1.0,-1.7660000324249268,-0.612,,,0.415,F
7174,-3.971,S,20.021,,,0.766,,-0.821,1.213,0.0,0.26499998569488525,-0.819,0.025,0.2,-0.079,A
7175,-6.188,,,-1.944,-0.992,-1.679,2.046,0.064,1.436,-0.525,-0.8930000066757202,0.266,-1.105,-1.48,1.013,J
7176,21.375,,-3.314,-0.841,-0.595,-0.6,-0.2,0.087,-0.285,-0.548,0.09700000286102295,,0.117,0.015,0.66,K
7177,-5.845,K,-1.776,-1.953,-1.055,-2.036,2.213,,0.457,0.632,,0.059,-0.757,0.951,0.047,J
7178,21.02,U,-3.256,-1.089,,-0.091,0.023,,-0.593,0.313,,,,0.144,0.851,K
7179,,K,-0.913,,-0.577,,1.133,0.308,-0.076,0.0,,0.279,-0.47,0.501,0.053,E
7180,,K,-1.864,,-1.195,-1.911,,0.447,,0.581,-0.46700000762939453,0.611,0.104,0.258,0.902,J
7181,,O,-10.388,-1.897,-0.663,-0.454,-1.778,3.489,-0.205,4.0,1.001,-0.771,,-0.011,0.024,B
7182,,J,-0.985,-1.183,2.912,1.877,-3.63,-1.212,-1.691,4.0,1.0379999876022339,0.497,,,-0.837,E
7183,-10.855,N,-11.907,-1.007,,-0.707,,0.569,-0.823,4.0,2.2130000591278076,-0.185,-1.272,,-1.084,F
7184,-0.284,W,-0.013,,1.826,0.874,,1.089,,1.0,1.025,-0.191,-2.36,-1.904,-0.386,E
7185,,S,7.645,,6.196,-5.657,,-0.058,,4.0,1.004,,-2.405,1.46,6.22,C
7186,,O,13.634,,-0.785,-0.341,1.925,0.159,-0.871,0.0,0.015,-2.681,0.578,-1.838,-1.25,B
7187,-12.623,,-11.078,-2.556,,0.282,-1.032,,2.0,1.0,1.009,,1.054,-1.159,0.735,B
7188,-5.9,K,-0.992,-1.449,,-2.229,2.302,0.607,0.574,0.378,0.5049999952316284,-0.395,-0.871,0.653,-0.781,J
7189,-3.371,T,-0.056,3.45,-1.601,,3.935,1.142,3.0,0.0,-0.3580000102519989,-1.809,-0.811,-1.759,-0.656,C
7190,15.662,Y,1.922,2.67,-0.513,5.216,1.018,1.658,4.0,1.0,1.017,0.815,,-0.33,,E
7191,,T,-5.332,-1.173,-1.024,-0.346,0.182,0.298,-0.494,,-0.38999998569488525,0.01,-0.727,0.205,0.574,K
7192,-3.625,J,0.106,,0.321,,0.082,-0.254,-0.255,4.0,1.007,-0.173,,,0.338,E
7193,-1.594,,,,1.738,-0.638,-0.187,-0.587,-0.258,1.0,-0.777999997138977,-0.264,0.115,0.631,,E
7194,,S,20.169,-1.096,-0.423,0.725,-0.395,,,1.0,-0.09099999815225601,-0.333,-0.216,0.133,0.16,A
7195,-6.723,U,16.099,,,-0.689,0.71,-1.702,7.0,1.0,1.006,-1.344,,-0.387,-0.752,A
7196,,N,,-0.575,0.007,-1.751,-1.672,,1.0,0.0,0.06,0.394,2.103,-1.454,-0.504,B
7197,5.94,,1.988,3.254,10.172,-3.256,1.453,,4.0,1.0,1.3359999656677246,-2.414,-1.89,,1.565,C
7198,,Q,,0.552,0.282,-0.66,0.241,-0.926,6.0,0.0,0.02,3.322,-0.528,-0.461,,A
7199,2.267,T,0.135,7.01,,1.169,-1.7,-0.406,-1.536,,-2.118000030517578,,,0.265,0.187,L
7200,21.557,V,-2.614,-0.838,-0.708,-1.273,-0.491,-0.49,-0.276,4.0,,-0.025,,-0.054,,G
7201,-13.902,,,-0.332,0.575,-2.174,-0.583,3.144,-0.64,1.0,-0.5239999890327454,-0.467,1.217,,-1.02,B
7202,-6.467,,,9.203,-3.06,-2.436,-1.273,,-2.162,0.155,-0.3610000014305115,1.88,2.083,,-0.054,L
7203,-3.47,T,-4.321,0.643,2.121,3.706,,-2.03,-0.726,1.0,1.007,,,1.891,1.893,E
7204,-11.379,O,-13.473,-2.462,,3.611,2.224,0.338,,3.0,4.004,-0.497,-0.821,-0.373,0.003,D
7205,21.104,T,-3.664,-1.691,-0.876,-1.06,0.194,,-0.504,,0.06199999898672104,0.024,0.222,-0.069,0.118,G
7206,-3.859,L,,-2.28,-0.948,-0.224,-0.054,-0.475,0.825,1.0,1.064,0.467,,,,E
7207,-4.228,R,19.653,,-0.171,0.586,0.212,-0.505,5.0,4.0,1.006,,-0.156,,,A
7208,21.302,U,-3.376,-1.445,-0.823,-0.859,,-0.193,2.0,1.0,1.05,0.086,,0.059,0.458,G
7209,,Q,,-1.472,0.486,-0.466,-1.332,-2.827,-0.053,2.0,4.061,-0.379,1.113,0.789,0.541,B
7210,-5.464,J,,,-1.105,-1.216,1.622,1.118,1.26,,-1.3919999599456787,,,-0.592,0.541,J
7211,2.163,,-5.53,-0.033,,12.366,,2.525,-0.797,1.0,2.696000099182129,1.055,,0.136,1.451,D
7212,1.251,I,-0.724,1.122,3.027,-0.023,,0.503,2.0,1.0,1.0,-1.558,-0.675,0.279,-1.122,E
7213,,I,,-1.113,-1.925,-2.682,4.477,0.403,,,-0.574999988079071,,1.096,0.937,0.13,J
7214,-2.146,,-2.743,0.776,-0.619,0.841,-0.097,-1.686,0.605,1.0,1.014,1.249,0.942,-1.369,1.64,D
7215,2.613,K,-2.893,1.123,,11.418,7.653,3.605,3.0,0.0,0.016,-1.651,,2.771,,D
7216,-14.456,P,-11.425,-1.192,0.371,-1.414,-1.814,0.141,2.0,1.0,1.04,-0.614,1.989,-0.237,-0.239,F
7217,-5.398,,-8.834,2.398,-0.783,,2.962,-0.372,0.998,,,1.061,0.433,-3.35,1.481,J
7218,-7.55,,,3.969,-3.966,0.586,1.287,-1.05,,-3.172,-1.9900000095367432,0.796,2.218,,3.064,L
7219,21.105,U,,,0.105,-1.159,-0.053,-0.063,4.0,2.0,4.036,-0.533,0.111,,,C
7220,-4.272,N,-0.493,,-4.783,0.07,0.527,0.758,-0.041,-3.318,-0.16899999976158142,-0.554,0.458,-1.0,0.06,L
7221,-12.828,Q,-14.499,,0.149,-0.397,-0.794,-3.229,0.404,0.0,0.024,-0.628,1.005,0.965,0.075,F
7222,19.743,T,-3.753,,0.684,1.518,,0.952,1.025,-0.368,0.007000000216066837,-1.162,-0.558,,1.819,G
7223,-9.619,O,-14.43,-2.475,-0.333,2.663,1.389,0.047,-0.917,3.0,4.007,0.444,,-0.158,-0.442,B
7224,-11.437,Q,-15.145,-0.557,0.275,0.003,-2.165,-2.032,5.0,4.0,1.067,,0.07,-1.04,0.117,B
7225,-7.716,T,-0.779,8.929,,-0.231,0.015,-1.627,-2.153,,-0.16899999976158142,-6.168,,-2.467,,L
7226,,N,-7.201,,1.205,,0.889,-2.281,-2.615,0.0,,-0.207,-1.904,-0.803,1.175,A
7227,-5.497,U,18.551,0.614,-0.027,-0.703,0.661,-0.83,,0.0,0.063,1.398,-0.336,0.477,-0.132,A
7228,-3.621,S,20.01,-1.114,,0.986,-0.276,,,1.0,,-0.153,-0.009,-0.019,-0.004,A
7229,,T,,-1.424,,-1.128,-0.199,-0.278,-0.571,-0.65,-0.13899999856948853,0.067,-0.34,0.197,0.396,G
7230,21.387,U,-3.155,,-0.959,,0.102,,-0.829,1.0,1.009,-0.223,0.357,,-0.594,G
7231,-4.148,,-0.559,-2.052,-0.921,,1.342,0.539,0.583,,-0.4020000100135803,0.176,-0.612,0.591,,J
7232,-11.526,O,-14.383,-2.021,,1.075,-0.919,1.372,2.0,4.0,1.04,-0.367,-0.994,0.212,-0.173,B
7233,-12.408,Q,,-1.282,0.096,,-1.242,-2.75,6.0,0.0,-0.014000000432133675,-0.573,-0.152,0.962,,B
7234,-2.528,,-14.958,-0.116,-1.483,1.043,-0.918,3.373,3.649,0.386,0.9599999785423279,1.666,-1.52,-1.014,1.494,K
7235,21.153,T,-3.026,-1.106,-0.87,-1.537,0.02,-0.601,-0.863,-0.043,-0.5320000052452087,,0.082,,-0.415,G
7236,-14.131,,-12.316,,0.994,-0.302,-0.093,,2.0,4.0,-0.3499999940395355,-1.661,0.992,0.055,,B
7237,-5.75,Q,17.512,,0.894,-0.458,-0.447,1.3,-1.291,0.0,-1.25,3.759,,0.08,1.369,A
7238,-2.105,L,-0.189,,0.262,-0.036,-0.803,-0.475,-0.002,0.0,0.053,-0.204,,-0.065,,E
7239,-4.237,K,-0.039,,-1.105,-1.665,1.516,,,1.284,,-0.233,-0.163,0.891,-0.971,J
7240,,J,-0.068,0.418,3.576,1.296,-4.629,-0.555,-1.903,1.0,1.434000015258789,-0.209,-1.177,0.808,-3.054,E
7241,,Q,-11.197,,-2.484,0.122,-1.004,3.782,2.965,0.674,-0.2549999952316284,1.819,-2.001,0.152,,K
7242,-12.322,R,-14.576,-0.989,0.614,0.188,-1.955,-2.195,2.0,1.0,1.017,-0.04,,0.989,,B
7243,,T,-5.584,-0.679,-1.546,-0.929,0.001,-0.473,1.0,0.0,0.049,-0.004,-0.295,0.403,0.715,G
7244,-1.403,X,-0.584,2.619,5.51,-2.494,,,-1.191,0.0,0.037,-2.308,,1.601,-0.351,C
7245,19.729,S,,-0.644,-1.388,-1.054,-0.491,,1.119,0.361,0.5180000066757202,,0.589,0.678,1.271,K
7246,0.114,K,-1.979,-0.5,,1.999,-1.977,-1.496,-1.428,4.0,1.052,0.752,,-0.688,0.86,E
7247,-3.658,S,,-1.135,-0.583,0.797,,-0.668,1.136,4.0,1.022,-0.451,-0.113,0.181,0.103,A
7248,-7.468,I,-1.735,-1.338,-1.477,-2.575,,0.98,,,,-0.448,1.255,1.218,0.068,J
7249,-3.375,J,1.719,-0.655,0.34,-0.722,-0.05,,1.0,0.0,-1.0069999694824219,0.133,-0.582,0.124,-0.448,E
7250,-12.232,,-14.662,-0.691,0.272,-0.124,-1.981,-2.755,,0.0,0.069,0.297,0.265,,0.459,F
7251,-1.245,P,-3.273,7.675,-3.461,0.824,-2.049,,0.395,,2.7669999599456787,-0.608,0.38,-1.084,0.371,L
7252,-3.688,S,19.991,,-0.23,0.655,,-0.422,0.593,0.0,-0.3199999928474426,,-0.367,0.051,-0.313,A
7253,-2.736,L,0.319,,0.387,0.896,-1.208,-0.117,-0.167,4.0,1.058,0.606,-0.692,0.061,-0.042,E
7254,-3.119,J,-0.676,-1.289,0.4,0.862,-0.306,-0.689,,1.0,1.058,0.564,0.308,-1.133,,E
7255,-3.096,S,20.092,-0.931,-0.117,0.466,-0.285,-0.416,4.0,2.0,-0.6840000152587891,0.117,-0.335,0.238,0.016,A
7256,15.546,X,-6.635,,0.279,,0.673,0.825,,0.0,0.027,,2.936,,0.447,D
7257,,T,-4.497,-1.524,-0.93,-1.186,0.05,,-0.3,-0.939,-0.09600000083446503,,0.348,-0.045,-0.106,G
7258,,,-12.569,-1.901,1.395,,,-1.766,,2.0,,,0.368,0.825,,B
7259,-5.493,O,-8.128,-1.667,-0.561,5.811,,0.017,1.0,0.0,1.6929999589920044,1.219,-1.353,-0.66,1.099,B
7260,-4.108,S,,-0.017,1.676,-0.565,-0.448,1.306,-1.947,0.0,0.047,2.271,,0.553,0.184,A
7261,-6.967,I,-2.632,-1.0,-0.671,,3.223,0.548,1.361,-0.519,-0.9279999732971191,,-0.008,-0.566,1.025,J
7262,21.121,T,-3.735,,-0.445,-1.182,0.163,,-0.174,-0.489,-0.4090000092983246,-0.147,-0.275,-0.143,0.096,G
7263,-6.894,,12.943,5.367,-3.601,-0.462,-0.011,-1.177,,,,-2.931,0.905,-2.736,0.215,L
7264,20.704,T,,-1.077,-0.411,-1.253,-0.068,-0.267,0.402,-0.646,-0.03700000047683716,-0.394,-0.029,0.38,,G
7265,-4.757,S,17.403,0.682,1.061,-1.066,-0.912,0.508,-1.561,1.0,1.061,,0.31,1.771,0.52,A
7266,-13.492,,,-1.475,0.285,-0.55,,0.15,-0.005,1.0,,,0.356,-0.43,-0.811,B
7267,5.647,U,-2.233,3.876,,0.599,,,2.0,1.0,1.02,-1.943,,,-1.314,C
7268,21.276,U,-4.004,-1.508,-1.088,-1.002,-0.011,-0.306,-0.551,-0.949,0.1720000058412552,,0.221,-0.048,0.014,G
7269,,R,17.364,,,0.34,-0.569,,-1.955,1.0,1.038,1.489,-0.967,0.242,-1.238,A
7270,21.335,U,-2.863,-0.899,,-1.211,,0.192,0.204,-0.071,-0.27300000190734863,-0.168,,0.063,0.32,G
7271,2.659,,-2.083,10.92,-4.549,1.949,-2.445,1.839,2.543,,0.9610000252723694,-2.129,-2.165,,-1.082,L
7272,-0.292,K,-0.36,-0.812,0.18,0.853,-3.07,0.278,-0.245,0.0,0.051,0.12,0.04,-2.862,0.644,E
7273,,O,,-1.293,-0.143,-0.0,-2.156,1.382,2.23,0.0,0.017,0.078,0.005,-0.986,0.296,F
7274,-6.402,R,17.636,-0.489,-0.445,-0.255,,0.911,0.428,1.0,1.059,-1.394,1.093,-0.302,,A
7275,,T,-3.037,-1.473,-0.869,-0.992,0.372,,-0.212,-0.687,-0.017000000923871994,,0.193,0.108,-0.228,G
7276,-3.797,J,0.276,-0.54,,,0.361,-0.465,-0.092,1.0,1.037,0.405,0.284,1.405,,E
7277,-4.757,K,-0.975,,,0.579,0.42,,0.571,2.0,4.029,0.784,0.977,-0.13,1.305,E
7278,20.709,T,-1.819,-1.088,-0.228,-1.401,0.375,-1.362,,-0.94,,-0.236,,0.354,-0.793,G
7279,20.664,T,-4.682,-0.897,-1.243,-1.265,,,-0.038,-0.676,-0.125,0.404,-0.155,0.625,0.808,K
7280,-0.592,,,,0.628,,,2.194,4.0,2.0,4.046,,-3.718,0.291,,D
7281,,,-13.157,-2.626,,3.389,,-0.692,-1.572,1.0,1.025,-0.149,-0.834,-0.642,-0.814,D
7282,-0.965,N,1.53,,-4.702,0.45,0.493,-0.075,-0.212,,-3.0260000228881836,-2.051,1.884,2.509,-0.746,L
7283,-3.399,,20.098,-1.104,,0.965,-0.504,-0.535,2.0,1.0,0.06199999898672104,-0.382,-0.094,0.101,0.252,A
7284,,L,0.036,-1.218,0.461,1.813,-2.618,-0.476,-1.149,2.0,-0.4320000112056732,0.254,,-1.483,-0.042,E
7285,-4.428,S,18.937,-0.95,0.13,0.625,-0.238,,0.356,1.0,1.065,1.108,-0.239,-0.026,0.708,A
7286,,,-2.498,,-0.488,,-0.24,-0.198,-1.081,-0.218,-0.06199999898672104,,0.239,0.236,,G
7287,3.769,S,-15.396,0.499,-1.282,1.468,,0.49,6.346,-1.001,,0.897,,,2.177,L
7288,0.619,K,-0.923,-1.592,0.46,1.281,-2.721,,-0.731,0.0,1.2649999856948853,-0.198,-0.979,-0.604,-0.491,D
7289,,J,-0.617,,-0.691,-1.844,3.023,,0.085,1.219,1.4259999990463257,-0.33,-0.378,1.54,-0.008,J
7290,-6.41,P,,1.033,-0.884,-0.877,,,2.0,4.0,1.059,-0.876,0.102,-0.553,,A
7291,,,0.06,-1.155,1.102,1.892,-2.053,,-1.388,0.0,0.044,0.501,0.01,0.529,-0.381,E
7292,-4.003,S,19.943,,,0.55,0.102,-0.418,,0.0,0.033,-0.257,0.156,-0.164,0.153,A
7293,19.748,,-6.843,-0.998,,,-1.26,0.859,0.713,0.0,0.015,,,0.378,,G
7294,-12.039,P,-12.884,-0.738,-0.266,-0.387,,0.406,2.103,2.0,4.028,1.122,-0.691,-2.257,-1.218,B
7295,,S,20.29,-1.021,-0.371,0.842,,-0.697,1.057,1.0,-0.020999999716877937,-0.43,-0.238,0.228,0.047,A
7296,-13.994,P,-11.61,-0.242,0.098,-1.6,,0.851,0.681,1.0,1.018,-0.005,1.745,-0.697,,B
7297,,W,-0.293,,14.239,-1.596,1.292,-1.107,,0.0,0.067,-0.565,1.071,-0.68,-1.479,C
7298,10.624,M,-2.103,5.799,12.73,-1.163,0.725,0.193,,4.0,-0.5049999952316284,-2.232,1.313,0.561,-1.43,C
7299,,V,-11.696,4.694,-2.017,,-1.771,,7.155,,,,-0.52,0.977,2.132,L
7300,-4.222,R,19.457,-0.853,-1.073,0.758,-0.326,-0.462,,1.0,1.068,-1.256,0.011,0.453,,F
7301,-11.612,Q,-14.552,0.042,-0.314,0.157,-1.747,,3.0,3.0,0.12700000405311584,,0.36,0.764,-0.484,B
7302,17.607,N,,,,3.685,,-0.393,6.0,0.0,0.02,-0.082,2.706,0.638,-1.46,D
7303,-5.118,K,-1.098,-1.946,-1.051,-1.947,1.861,0.119,0.731,1.045,,-0.374,-0.657,0.511,-0.284,J
7304,-13.724,P,,-2.307,,2.64,1.604,,-2.175,4.0,1.048,-0.36,-0.22,-0.281,-0.679,B
7305,-0.587,K,3.348,-0.555,1.662,0.29,-2.745,0.639,-2.017,2.0,4.015,,-0.619,0.725,-1.23,E
7306,20.843,U,-4.681,-0.903,,,-0.331,0.191,0.606,-1.016,0.8619999885559082,0.165,-0.284,-0.12,,G
7307,,S,19.88,-1.009,,,0.2,-0.472,4.0,2.0,0.029999999329447746,0.652,-0.221,,0.387,A
7308,21.007,,,-1.559,-1.031,-0.821,0.314,-0.464,-0.53,-1.177,,-0.215,0.346,0.192,0.088,G
7309,-13.724,P,-12.978,,-0.023,0.259,-1.271,-0.451,5.0,4.0,-0.6949999928474426,-0.044,,0.41,,B
7310,21.275,U,-3.09,,-0.769,-1.416,-0.345,-0.719,0.36,-1.155,,-0.1,,0.36,-0.079,G
7311,,K,-1.342,-1.952,-1.149,-1.34,2.118,1.042,0.813,4.0,1.004,,-0.329,,1.16,E
7312,,S,20.053,-1.173,-0.668,,-0.433,-0.233,1.084,0.0,0.025,-0.359,0.12,0.603,-0.025,A
7313,-9.809,N,-14.237,-2.37,,2.749,1.881,-0.661,-1.777,-2.199,-1.1069999933242798,-0.855,-1.179,1.445,0.456,K
7314,-5.012,J,-2.157,-1.835,-0.912,,1.096,,1.021,3.0,4.032,0.392,-0.052,,0.807,E
7315,-13.9,O,-11.832,-1.845,,-0.466,-1.704,1.882,,4.0,1.003,-0.219,,0.182,-0.23,B
7316,-1.185,K,-0.969,-1.492,0.32,1.029,-1.316,-0.211,-1.129,1.0,1.035,0.629,0.546,-0.717,-0.169,E
7317,-3.644,S,,-1.033,-0.675,0.657,-0.377,-0.743,1.261,1.0,1.023,-0.661,-0.081,,-0.005,A
7318,-5.908,M,-4.889,-2.103,1.304,2.829,2.73,,-5.39,0.0,,1.321,,-0.536,-0.647,B
7319,,,-3.625,-0.903,-1.148,-0.812,0.042,0.039,-0.647,1.0,1.033,,-0.076,-0.053,0.022,G
7320,-14.404,P,,-2.064,,-0.439,-1.499,0.181,0.548,0.0,0.013,-0.947,1.069,-0.662,-0.261,B
7321,0.728,R,-13.59,2.6,-2.912,-0.345,-0.508,1.822,1.284,-2.316,,1.179,-2.165,-0.619,,K
7322,-6.694,,,0.122,-1.77,,2.85,-0.219,0.396,-1.026,-2.1410000324249268,0.71,0.665,-0.572,-0.261,J
7323,-3.077,X,,2.637,,2.36,3.197,-2.643,4.0,1.0,1.049,-0.041,-0.143,,0.208,E
7324,19.391,X,-2.683,0.808,0.797,3.317,,1.292,0.063,,0.9120000004768372,,,-0.179,-0.023,K
7325,21.029,T,-2.69,-0.717,-0.787,-0.198,,-0.412,,0.233,0.3330000042915344,,,0.038,,G
7326,-4.82,J,-1.618,,-0.81,-0.608,,-0.264,7.0,1.0,-0.2070000022649765,,0.206,-0.787,,E
7327,-5.299,J,-0.183,-2.165,,-1.057,1.928,1.369,0.912,-0.582,,-0.212,-0.681,2.485,0.11,J
7328,-11.683,Q,,-1.497,-0.793,,0.446,-1.915,2.0,1.0,0.8550000190734863,0.325,,-0.082,0.567,B
7329,-3.927,,,-1.436,0.012,0.633,-0.041,-0.296,2.0,1.0,0.23800000548362732,0.082,-0.161,-0.133,0.262,A
7330,-1.32,I,-1.879,,,3.628,-0.776,-0.132,2.0,1.0,1.017,,1.667,,-0.465,E
7331,,,-4.231,0.367,-0.79,,0.464,,1.0,0.0,0.6840000152587891,-0.319,0.439,-0.194,-0.708,G
7332,-3.605,S,20.038,-1.064,-0.877,0.807,-0.327,-0.597,,2.0,,-0.41,,0.182,0.031,A
7333,-7.639,,,4.629,0.376,,0.727,2.305,-2.273,0.939,4.284999847412109,-0.397,,-1.221,4.042,J
7334,-3.758,L,-0.76,,,-0.493,-0.104,-0.769,0.415,1.0,1.031,0.126,-0.192,0.123,0.464,E
7335,-5.051,K,0.798,,-0.887,,1.32,,5.0,4.0,1.03,0.318,-0.459,,0.595,E
7336,,O,-13.424,-1.705,0.343,0.164,-1.633,3.072,3.44,2.0,0.953000009059906,,,-1.144,1.523,F
7337,-11.641,P,,-1.651,,0.449,-0.011,,,1.0,1.004,-1.321,-0.521,-0.564,-1.691,F
7338,-4.502,R,19.515,,0.078,,0.302,,,1.0,1.041,-0.544,-0.074,-0.65,0.174,A
7339,,S,-6.652,,,1.952,1.388,,-1.442,-1.319,-0.24899999797344208,,,-0.24,,G
7340,-4.384,,-0.979,,-1.421,-1.689,1.193,,0.931,0.913,-0.875,,,,-1.051,J
7341,20.85,T,-3.983,-1.069,-0.66,,,,-0.365,-0.916,-0.14800000190734863,0.304,-0.141,0.211,1.189,K
7342,20.935,,-3.702,,,-0.612,,0.08,,0.655,,0.232,-0.988,-0.212,,K
7343,21.196,,-2.131,-0.625,-0.42,-0.607,,,-0.081,0.0,2.0490000247955322,,1.712,0.955,-0.258,D
7344,-9.877,N,-13.068,-1.683,0.161,1.981,2.252,,7.0,1.0,1.04,-1.181,-1.416,-0.483,-1.569,B
